"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"FRA","France","T_NICT","Non-ICT capital","GRW","Annual growth/change","2011","2011","PC","Percentage","0","Units",,,1.511751,,
"FRA","France","T_NICT","Non-ICT capital","GRW","Annual growth/change","2012","2012","PC","Percentage","0","Units",,,1.385533,,
"FRA","France","T_NICT","Non-ICT capital","GRW","Annual growth/change","2013","2013","PC","Percentage","0","Units",,,1.240762,,
"FRA","France","T_NICT","Non-ICT capital","GRW","Annual growth/change","2014","2014","PC","Percentage","0","Units",,,1.116505,,
"FRA","France","T_NICT","Non-ICT capital","GRW","Annual growth/change","2015","2015","PC","Percentage","0","Units",,,1.063786,,
"FRA","France","T_NICT","Non-ICT capital","GRW","Annual growth/change","2016","2016","PC","Percentage","0","Units",,,1.102086,,
"FRA","France","T_NICT","Non-ICT capital","GRW","Annual growth/change","2017","2017","PC","Percentage","0","Units",,,1.200035,,
"FRA","France","T_NICT","Non-ICT capital","GRW","Annual growth/change","2018","2018","PC","Percentage","0","Units",,,1.294527,,
"FRA","France","T_NICT","Non-ICT capital","GRW","Annual growth/change","2019","2019","PC","Percentage","0","Units",,,1.463127,,
"DNK","Denmark","T_ICT","ICT capital","GRW","Annual growth/change","1985","1985","PC","Percentage","0","Units",,,26.005639,,
"DNK","Denmark","T_ICT","ICT capital","GRW","Annual growth/change","1986","1986","PC","Percentage","0","Units",,,24.649783,,
"DNK","Denmark","T_ICT","ICT capital","GRW","Annual growth/change","1987","1987","PC","Percentage","0","Units",,,23.946875,,
"DNK","Denmark","T_ICT","ICT capital","GRW","Annual growth/change","1988","1988","PC","Percentage","0","Units",,,19.310001,,
"DNK","Denmark","T_ICT","ICT capital","GRW","Annual growth/change","1989","1989","PC","Percentage","0","Units",,,20.645865,,
"DNK","Denmark","T_ICT","ICT capital","GRW","Annual growth/change","1990","1990","PC","Percentage","0","Units",,,18.287396,,
"DNK","Denmark","T_ICT","ICT capital","GRW","Annual growth/change","1991","1991","PC","Percentage","0","Units",,,17.089128,,
"DNK","Denmark","T_ICT","ICT capital","GRW","Annual growth/change","1992","1992","PC","Percentage","0","Units",,,14.296442,,
"DNK","Denmark","T_ICT","ICT capital","GRW","Annual growth/change","1993","1993","PC","Percentage","0","Units",,,18.012058,,
"DNK","Denmark","T_ICT","ICT capital","GRW","Annual growth/change","1994","1994","PC","Percentage","0","Units",,,18.04284,,
"DNK","Denmark","T_ICT","ICT capital","GRW","Annual growth/change","1995","1995","PC","Percentage","0","Units",,,16.703788,,
"DNK","Denmark","T_ICT","ICT capital","GRW","Annual growth/change","1996","1996","PC","Percentage","0","Units",,,19.063933,,
"DNK","Denmark","T_ICT","ICT capital","GRW","Annual growth/change","1997","1997","PC","Percentage","0","Units",,,20.916796,,
"DNK","Denmark","T_ICT","ICT capital","GRW","Annual growth/change","1998","1998","PC","Percentage","0","Units",,,19.614959,,
"DNK","Denmark","T_ICT","ICT capital","GRW","Annual growth/change","1999","1999","PC","Percentage","0","Units",,,19.398256,,
"DNK","Denmark","T_ICT","ICT capital","GRW","Annual growth/change","2000","2000","PC","Percentage","0","Units",,,15.196222,,
"DNK","Denmark","T_ICT","ICT capital","GRW","Annual growth/change","2001","2001","PC","Percentage","0","Units",,,12.069788,,
"DNK","Denmark","T_ICT","ICT capital","GRW","Annual growth/change","2002","2002","PC","Percentage","0","Units",,,14.365584,,
"DNK","Denmark","T_ICT","ICT capital","GRW","Annual growth/change","2003","2003","PC","Percentage","0","Units",,,12.693996,,
"DNK","Denmark","T_ICT","ICT capital","GRW","Annual growth/change","2004","2004","PC","Percentage","0","Units",,,14.884272,,
"DNK","Denmark","T_ICT","ICT capital","GRW","Annual growth/change","2005","2005","PC","Percentage","0","Units",,,12.494536,,
"DNK","Denmark","T_ICT","ICT capital","GRW","Annual growth/change","2006","2006","PC","Percentage","0","Units",,,14.855291,,
"DNK","Denmark","T_ICT","ICT capital","GRW","Annual growth/change","2007","2007","PC","Percentage","0","Units",,,11.430576,,
"DNK","Denmark","T_ICT","ICT capital","GRW","Annual growth/change","2008","2008","PC","Percentage","0","Units",,,9.67098,,
"DNK","Denmark","T_ICT","ICT capital","GRW","Annual growth/change","2009","2009","PC","Percentage","0","Units",,,7.043206,,
"DNK","Denmark","T_ICT","ICT capital","GRW","Annual growth/change","2010","2010","PC","Percentage","0","Units",,,9.231233,,
"DNK","Denmark","T_ICT","ICT capital","GRW","Annual growth/change","2011","2011","PC","Percentage","0","Units",,,8.186687,,
"DNK","Denmark","T_ICT","ICT capital","GRW","Annual growth/change","2012","2012","PC","Percentage","0","Units",,,5.150495,,
"DNK","Denmark","T_ICT","ICT capital","GRW","Annual growth/change","2013","2013","PC","Percentage","0","Units",,,4.376781,,
"DNK","Denmark","T_ICT","ICT capital","GRW","Annual growth/change","2014","2014","PC","Percentage","0","Units",,,5.047819,,
"DNK","Denmark","T_ICT","ICT capital","GRW","Annual growth/change","2015","2015","PC","Percentage","0","Units",,,6.586021,,
"DNK","Denmark","T_ICT","ICT capital","GRW","Annual growth/change","2016","2016","PC","Percentage","0","Units",,,7.332901,,
"DNK","Denmark","T_ICT","ICT capital","GRW","Annual growth/change","2017","2017","PC","Percentage","0","Units",,,5.185329,,
"DNK","Denmark","T_ICT","ICT capital","GRW","Annual growth/change","2018","2018","PC","Percentage","0","Units",,,5.149905,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1985","1985","PC","Percentage","0","Units",,,1.022725,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1986","1986","PC","Percentage","0","Units",,,1.681836,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1987","1987","PC","Percentage","0","Units",,,1.03625,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1988","1988","PC","Percentage","0","Units",,,0.108992,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1989","1989","PC","Percentage","0","Units",,,2.219624,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1990","1990","PC","Percentage","0","Units",,,2.541207,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1991","1991","PC","Percentage","0","Units",,,4.344462,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1992","1992","PC","Percentage","0","Units",,,4.275516,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1993","1993","PC","Percentage","0","Units",,,3.890623,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1994","1994","PC","Percentage","0","Units",,,-1.080621,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1995","1995","PC","Percentage","0","Units",,,-1.014637,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1996","1996","PC","Percentage","0","Units",,,1.06827,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1997","1997","PC","Percentage","0","Units",,,1.95843,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1998","1998","PC","Percentage","0","Units",,,-0.294755,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1999","1999","PC","Percentage","0","Units",,,-0.959567,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2000","2000","PC","Percentage","0","Units",,,0.955047,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2001","2001","PC","Percentage","0","Units",,,1.506153,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2002","2002","PC","Percentage","0","Units",,,2.975547,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2003","2003","PC","Percentage","0","Units",,,2.28083,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2004","2004","PC","Percentage","0","Units",,,0.189495,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2005","2005","PC","Percentage","0","Units",,,1.149935,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2006","2006","PC","Percentage","0","Units",,,0.078965,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2007","2007","PC","Percentage","0","Units",,,-0.981679,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2008","2008","PC","Percentage","0","Units",,,0.961156,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2009","2009","PC","Percentage","0","Units",,,3.464194,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2010","2010","PC","Percentage","0","Units",,,-0.86631,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2011","2011","PC","Percentage","0","Units",,,-0.397199,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2012","2012","PC","Percentage","0","Units",,,1.845474,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2013","2013","PC","Percentage","0","Units",,,1.243353,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2014","2014","PC","Percentage","0","Units",,,0.496908,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2015","2015","PC","Percentage","0","Units",,,0.192382,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2016","2016","PC","Percentage","0","Units",,,-0.708601,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2017","2017","PC","Percentage","0","Units",,,0.400009,,
"SWE","Sweden","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2018","2018","PC","Percentage","0","Units",,,0.554154,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1985","1985","PC","Percentage","0","Units",,,16.87403,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1986","1986","PC","Percentage","0","Units",,,14.433432,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1987","1987","PC","Percentage","0","Units",,,12.359659,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1988","1988","PC","Percentage","0","Units",,,13.699202,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1989","1989","PC","Percentage","0","Units",,,14.98133,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1990","1990","PC","Percentage","0","Units",,,14.410611,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1991","1991","PC","Percentage","0","Units",,,12.148855,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1992","1992","PC","Percentage","0","Units",,,12.01717,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1993","1993","PC","Percentage","0","Units",,,9.184134,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1994","1994","PC","Percentage","0","Units",,,7.549344,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1995","1995","PC","Percentage","0","Units",,,8.303873,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1996","1996","PC","Percentage","0","Units",,,9.979851,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1997","1997","PC","Percentage","0","Units",,,11.726568,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1998","1998","PC","Percentage","0","Units",,,13.318032,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1999","1999","PC","Percentage","0","Units",,,13.360982,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2000","2000","PC","Percentage","0","Units",,,12.679561,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2001","2001","PC","Percentage","0","Units",,,14.101432,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2002","2002","PC","Percentage","0","Units",,,11.178816,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2003","2003","PC","Percentage","0","Units",,,6.638558,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2004","2004","PC","Percentage","0","Units",,,4.245193,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2005","2005","PC","Percentage","0","Units",,,6.105405,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2006","2006","PC","Percentage","0","Units",,,8.226266,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2007","2007","PC","Percentage","0","Units",,,5.731277,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2008","2008","PC","Percentage","0","Units",,,8.322145,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2009","2009","PC","Percentage","0","Units",,,6.67182,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2010","2010","PC","Percentage","0","Units",,,4.600584,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2011","2011","PC","Percentage","0","Units",,,4.088926,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2012","2012","PC","Percentage","0","Units",,,6.704406,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2013","2013","PC","Percentage","0","Units",,,7.261286,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2014","2014","PC","Percentage","0","Units",,,6.816621,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2015","2015","PC","Percentage","0","Units",,,7.567675,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2016","2016","PC","Percentage","0","Units",,,7.557633,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2017","2017","PC","Percentage","0","Units",,,8.994776,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2018","2018","PC","Percentage","0","Units",,,8.52501,,
"FRA","France","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2019","2019","PC","Percentage","0","Units",,,6.449647,,
"NZL","New Zealand","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1985","1985","PC","Percentage","0","Units",,,19.552846,,
"NZL","New Zealand","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1986","1986","PC","Percentage","0","Units",,,19.085318,,
"NZL","New Zealand","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1987","1987","PC","Percentage","0","Units",,,14.836608,,
"NZL","New Zealand","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1988","1988","PC","Percentage","0","Units",,,18.082822,,
"NZL","New Zealand","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1989","1989","PC","Percentage","0","Units",,,19.376645,,
"NZL","New Zealand","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1990","1990","PC","Percentage","0","Units",,,16.190904,,
"NZL","New Zealand","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1991","1991","PC","Percentage","0","Units",,,9.163987,,
"NZL","New Zealand","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1992","1992","PC","Percentage","0","Units",,,10.633539,,
"NZL","New Zealand","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1993","1993","PC","Percentage","0","Units",,,4.741206,,
"NZL","New Zealand","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1994","1994","PC","Percentage","0","Units",,,8.128487,,
"NZL","New Zealand","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1995","1995","PC","Percentage","0","Units",,,10.730399,,
"NZL","New Zealand","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1996","1996","PC","Percentage","0","Units",,,9.793873,,
"NZL","New Zealand","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1997","1997","PC","Percentage","0","Units",,,14.501337,,
