Country,Subject,Measure,Year,Unit,Value
Iceland,"Unit Labour Costs, employment based, USD exchange-rate adjusted",Annual growth/change,2019,Percentage,-9.831419
Brazil,Labour compensation per employee,Annual growth/change,2011,Percentage,11.017062
Brazil,Labour compensation per employee,Annual growth/change,2012,Percentage,8.454172999999999
Brazil,Labour compensation per employee,Annual growth/change,2013,Percentage,9.642698
Brazil,Labour compensation per employee,Annual growth/change,2014,Percentage,7.662963
Brazil,Labour compensation per employee,Annual growth/change,2015,Percentage,10.32974
Brazil,Labour compensation per employee,Annual growth/change,2016,Percentage,6.858819
Brazil,Labour compensation per employee,Annual growth/change,2017,Percentage,4.03902
Brazil,"Unit Labour Costs, employment based",Annual growth/change,2011,Percentage,8.344778
Brazil,"Unit Labour Costs, employment based",Annual growth/change,2012,Percentage,7.906291
Brazil,"Unit Labour Costs, employment based",Annual growth/change,2013,Percentage,8.107034
Brazil,"Unit Labour Costs, employment based",Annual growth/change,2014,Percentage,10.189662
Brazil,"Unit Labour Costs, employment based",Annual growth/change,2015,Percentage,10.570727999999999
Brazil,"Unit Labour Costs, employment based",Annual growth/change,2016,Percentage,8.785384
Brazil,"Unit Labour Costs, employment based",Annual growth/change,2017,Percentage,3.9290870000000004
Brazil,"Unit Labour Costs, employment based, USD exchange-rate adjusted",Annual growth/change,2011,Percentage,13.940551000000001
Brazil,"Unit Labour Costs, employment based, USD exchange-rate adjusted",Annual growth/change,2012,Percentage,-7.576859
Brazil,"Unit Labour Costs, employment based, USD exchange-rate adjusted",Annual growth/change,2013,Percentage,-2.072458
Brazil,"Unit Labour Costs, employment based, USD exchange-rate adjusted",Annual growth/change,2014,Percentage,0.970491
Brazil,"Unit Labour Costs, employment based, USD exchange-rate adjusted",Annual growth/change,2015,Percentage,-21.798881
Brazil,"Unit Labour Costs, employment based, USD exchange-rate adjusted",Annual growth/change,2016,Percentage,3.662585
Brazil,"Unit Labour Costs, employment based, USD exchange-rate adjusted",Annual growth/change,2017,Percentage,13.696253
Costa Rica,Unit Labour Costs,Annual growth/change,1992,Percentage,18.108154000000003
Costa Rica,Unit Labour Costs,Annual growth/change,1993,Percentage,14.830444
Costa Rica,Unit Labour Costs,Annual growth/change,1994,Percentage,18.357302999999998
Costa Rica,Unit Labour Costs,Annual growth/change,1995,Percentage,18.300676
Costa Rica,Unit Labour Costs,Annual growth/change,1996,Percentage,16.330198
Costa Rica,Unit Labour Costs,Annual growth/change,1997,Percentage,13.645516
Costa Rica,Unit Labour Costs,Annual growth/change,1998,Percentage,10.762239
Costa Rica,Unit Labour Costs,Annual growth/change,1999,Percentage,14.207270999999999
Costa Rica,Unit Labour Costs,Annual growth/change,2000,Percentage,9.638810000000001
Costa Rica,Unit Labour Costs,Annual growth/change,2001,Percentage,13.874891
Costa Rica,Unit Labour Costs,Annual growth/change,2002,Percentage,10.782528999999998
Costa Rica,Unit Labour Costs,Annual growth/change,2003,Percentage,7.234489999999999
Costa Rica,Unit Labour Costs,Annual growth/change,2004,Percentage,10.272944
Costa Rica,Unit Labour Costs,Annual growth/change,2005,Percentage,7.848501
Costa Rica,Unit Labour Costs,Annual growth/change,2006,Percentage,13.52109
Costa Rica,Unit Labour Costs,Annual growth/change,2007,Percentage,7.322058
Costa Rica,Unit Labour Costs,Annual growth/change,2008,Percentage,13.16385
Costa Rica,Unit Labour Costs,Annual growth/change,2009,Percentage,15.092495000000001
Costa Rica,Unit Labour Costs,Annual growth/change,2010,Percentage,4.034218
Costa Rica,Unit Labour Costs,Annual growth/change,2011,Percentage,5.397374
Costa Rica,Unit Labour Costs,Annual growth/change,2012,Percentage,6.167859
Costa Rica,Unit Labour Costs,Annual growth/change,2013,Percentage,8.37374
Costa Rica,Unit Labour Costs,Annual growth/change,2014,Percentage,3.5352919999999997
Costa Rica,Unit Labour Costs,Annual growth/change,2015,Percentage,3.605982
Costa Rica,Unit Labour Costs,Annual growth/change,2016,Percentage,0.9999290000000001
Costa Rica,Labour compensation per hour worked,Annual growth/change,1992,Percentage,19.360326
Costa Rica,Labour compensation per hour worked,Annual growth/change,1993,Percentage,16.915047
Costa Rica,Labour compensation per hour worked,Annual growth/change,1994,Percentage,17.061554
Costa Rica,Labour compensation per hour worked,Annual growth/change,1995,Percentage,20.662546
Costa Rica,Labour compensation per hour worked,Annual growth/change,1996,Percentage,16.66396
Costa Rica,Labour compensation per hour worked,Annual growth/change,1997,Percentage,12.120811
Costa Rica,Labour compensation per hour worked,Annual growth/change,1998,Percentage,11.785789
Costa Rica,Labour compensation per hour worked,Annual growth/change,1999,Percentage,16.543398999999997
Costa Rica,Labour compensation per hour worked,Annual growth/change,2000,Percentage,11.577214999999999
Costa Rica,Labour compensation per hour worked,Annual growth/change,2001,Percentage,13.204178
Costa Rica,Labour compensation per hour worked,Annual growth/change,2002,Percentage,11.400188
Costa Rica,Labour compensation per hour worked,Annual growth/change,2003,Percentage,8.681412
Costa Rica,Labour compensation per hour worked,Annual growth/change,2004,Percentage,12.938944000000001
Costa Rica,Labour compensation per hour worked,Annual growth/change,2005,Percentage,5.864029
Costa Rica,Labour compensation per hour worked,Annual growth/change,2006,Percentage,17.901348000000002
Costa Rica,Labour compensation per hour worked,Annual growth/change,2007,Percentage,8.734982
Costa Rica,Labour compensation per hour worked,Annual growth/change,2008,Percentage,16.630232
Costa Rica,Labour compensation per hour worked,Annual growth/change,2009,Percentage,18.238962
Costa Rica,Labour compensation per hour worked,Annual growth/change,2010,Percentage,15.737488
Costa Rica,Labour compensation per hour worked,Annual growth/change,2011,Percentage,10.355547999999999
Costa Rica,Labour compensation per hour worked,Annual growth/change,2012,Percentage,4.6023
Costa Rica,Labour compensation per hour worked,Annual growth/change,2013,Percentage,13.792356
Costa Rica,Labour compensation per hour worked,Annual growth/change,2014,Percentage,6.140209
Costa Rica,Labour compensation per hour worked,Annual growth/change,2015,Percentage,6.916505
Costa Rica,Labour compensation per hour worked,Annual growth/change,2016,Percentage,5.470508000000001
Costa Rica,Labour compensation per employee,Annual growth/change,1992,Percentage,22.978627
Costa Rica,Labour compensation per employee,Annual growth/change,1993,Percentage,16.57685
Costa Rica,Labour compensation per employee,Annual growth/change,1994,Percentage,17.446727
Costa Rica,Labour compensation per employee,Annual growth/change,1995,Percentage,20.001631
Costa Rica,Labour compensation per employee,Annual growth/change,1996,Percentage,17.866367999999998
Costa Rica,Labour compensation per employee,Annual growth/change,1997,Percentage,11.881223
Costa Rica,Labour compensation per employee,Annual growth/change,1998,Percentage,11.32635
Costa Rica,Labour compensation per employee,Annual growth/change,1999,Percentage,17.211233
Costa Rica,Labour compensation per employee,Annual growth/change,2000,Percentage,11.429214
Costa Rica,Labour compensation per employee,Annual growth/change,2001,Percentage,13.22831
Costa Rica,Labour compensation per employee,Annual growth/change,2002,Percentage,12.062391
Costa Rica,Labour compensation per employee,Annual growth/change,2003,Percentage,8.426287
Costa Rica,Labour compensation per employee,Annual growth/change,2004,Percentage,14.468848000000001
Costa Rica,Labour compensation per employee,Annual growth/change,2005,Percentage,4.9631680000000005
Costa Rica,Labour compensation per employee,Annual growth/change,2006,Percentage,18.159689999999998
Costa Rica,Labour compensation per employee,Annual growth/change,2007,Percentage,9.401896
Costa Rica,Labour compensation per employee,Annual growth/change,2008,Percentage,16.912611
Costa Rica,Labour compensation per employee,Annual growth/change,2009,Percentage,15.925529999999998
Costa Rica,Labour compensation per employee,Annual growth/change,2010,Percentage,9.092576
Costa Rica,Labour compensation per employee,Annual growth/change,2011,Percentage,11.783642
Costa Rica,Labour compensation per employee,Annual growth/change,2012,Percentage,2.92711
Costa Rica,Labour compensation per employee,Annual growth/change,2013,Percentage,10.002231
Costa Rica,Labour compensation per employee,Annual growth/change,2014,Percentage,5.580846
Costa Rica,Labour compensation per employee,Annual growth/change,2015,Percentage,8.144142
Costa Rica,Labour compensation per employee,Annual growth/change,2016,Percentage,6.8488880000000005
Costa Rica,"Unit Labour Costs, employment based",Annual growth/change,1992,Percentage,17.247646
Costa Rica,"Unit Labour Costs, employment based",Annual growth/change,1993,Percentage,15.08871
Costa Rica,"Unit Labour Costs, employment based",Annual growth/change,1994,Percentage,17.562938
Costa Rica,"Unit Labour Costs, employment based",Annual growth/change,1995,Percentage,18.923622
Costa Rica,"Unit Labour Costs, employment based",Annual growth/change,1996,Percentage,15.472966
Costa Rica,"Unit Labour Costs, employment based",Annual growth/change,1997,Percentage,14.424160999999998
Costa Rica,"Unit Labour Costs, employment based",Annual growth/change,1998,Percentage,10.723953999999999
Costa Rica,"Unit Labour Costs, employment based",Annual growth/change,1999,Percentage,14.190282
Costa Rica,"Unit Labour Costs, employment based",Annual growth/change,2000,Percentage,9.890602000000001
Costa Rica,"Unit Labour Costs, employment based",Annual growth/change,2001,Percentage,15.486467999999999
Costa Rica,"Unit Labour Costs, employment based",Annual growth/change,2002,Percentage,10.136749
Costa Rica,"Unit Labour Costs, employment based",Annual growth/change,2003,Percentage,7.2807059999999995
Costa Rica,"Unit Labour Costs, employment based",Annual growth/change,2004,Percentage,10.860154
Costa Rica,"Unit Labour Costs, employment based",Annual growth/change,2005,Percentage,7.726928999999999
Costa Rica,"Unit Labour Costs, employment based",Annual growth/change,2006,Percentage,13.396307
Costa Rica,"Unit Labour Costs, employment based",Annual growth/change,2007,Percentage,6.763491
Costa Rica,"Unit Labour Costs, employment based",Annual growth/change,2008,Percentage,13.186709
Costa Rica,"Unit Labour Costs, employment based",Annual growth/change,2009,Percentage,14.932321
Costa Rica,"Unit Labour Costs, employment based",Annual growth/change,2010,Percentage,2.637937
Costa Rica,"Unit Labour Costs, employment based",Annual growth/change,2011,Percentage,4.867405000000001
Costa Rica,"Unit Labour Costs, employment based",Annual growth/change,2012,Percentage,6.6704419999999995
Costa Rica,"Unit Labour Costs, employment based",Annual growth/change,2013,Percentage,8.943916999999999
Costa Rica,"Unit Labour Costs, employment based",Annual growth/change,2014,Percentage,4.003617
Costa Rica,"Unit Labour Costs, employment based",Annual growth/change,2015,Percentage,3.756954
Costa Rica,"Unit Labour Costs, employment based",Annual growth/change,2016,Percentage,-0.245667
Greece,Total capital services,Annual growth/change,1990,Percentage,2.5843380000000002
Greece,Total capital services,Annual growth/change,1991,Percentage,2.3965
Greece,Total capital services,Annual growth/change,1992,Percentage,2.395082
Greece,Total capital services,Annual growth/change,1993,Percentage,2.129235
Greece,Total capital services,Annual growth/change,1994,Percentage,2.187687
Greece,Total capital services,Annual growth/change,1995,Percentage,2.26824
Greece,Total capital services,Annual growth/change,1996,Percentage,3.207979
Greece,Total capital services,Annual growth/change,1997,Percentage,4.016348000000001
Greece,Total capital services,Annual growth/change,1998,Percentage,5.812533
Greece,Total capital services,Annual growth/change,1999,Percentage,6.191421
Greece,Total capital services,Annual growth/change,2000,Percentage,6.389652
Greece,Total capital services,Annual growth/change,2001,Percentage,6.569127000000001
Greece,Total capital services,Annual growth/change,2002,Percentage,6.030537000000001
Greece,Total capital services,Annual growth/change,2003,Percentage,6.425891
Greece,Total capital services,Annual growth/change,2004,Percentage,5.3441529999999995
Greece,Total capital services,Annual growth/change,2005,Percentage,3.942157
Greece,Total capital services,Annual growth/change,2006,Percentage,5.446537
Greece,Total capital services,Annual growth/change,2007,Percentage,6.625831
Greece,Total capital services,Annual growth/change,2008,Percentage,5.692152
Greece,Total capital services,Annual growth/change,2009,Percentage,3.778576
Greece,Total capital services,Annual growth/change,2010,Percentage,2.4610220000000003
Greece,Total capital services,Annual growth/change,2011,Percentage,0.318195
Greece,Total capital services,Annual growth/change,2012,Percentage,-1.081285
Greece,Total capital services,Annual growth/change,2013,Percentage,-1.557056
Greece,Total capital services,Annual growth/change,2014,Percentage,-1.379141
Greece,Total capital services,Annual growth/change,2015,Percentage,-1.051004
Greece,Total capital services,Annual growth/change,2016,Percentage,-1.199983
Greece,Total capital services,Annual growth/change,2017,Percentage,-0.70372
Greece,ICT capital,Annual growth/change,1990,Percentage,12.408025
Greece,ICT capital,Annual growth/change,1991,Percentage,16.213918
Greece,ICT capital,Annual growth/change,1992,Percentage,14.006770000000001
Greece,ICT capital,Annual growth/change,1993,Percentage,16.654225
